ParticipantID,Concept,Transformation,Variation,Task,Score,ReactionTime
38,Color,ColourBlue,42,Cross Domain,1,3463
38,Color,ColourBlue,42,Within Domain,1,2396
38,Color,ColourBlue,42,Extrapolation,1,4935
38,Reflection,ReflectXY,21,Cross Domain,1,1660
38,Reflection,ReflectXY,21,Within Domain,1,3940
38,Reflection,ReflectXY,21,Extrapolation,0,9629
38,Rotation,2DRotation+90,21,Cross Domain,1,1633
38,Rotation,2DRotation+90,21,Within Domain,1,8973
38,Rotation,2DRotation+90,21,Extrapolation,1,4100
38,Number,Counting+1,27,Cross Domain,1,1766
38,Number,Counting+1,27,Within Domain,1,3589
38,Number,Counting+1,27,Extrapolation,1,3287
39,Rotation,2DRotation-135,18,Cross Domain,1,8851
39,Rotation,2DRotation-135,18,Within Domain,1,13509
39,Rotation,2DRotation-135,18,Extrapolation,1,6314
39,Size,Resize0.5XY,12,Cross Domain,1,4034
39,Size,Resize0.5XY,12,Within Domain,1,1643
39,Size,Resize0.5XY,12,Extrapolation,1,2848
39,Color,ColourBlue,34,Cross Domain,1,3428
39,Color,ColourBlue,34,Within Domain,1,6458
39,Color,ColourBlue,34,Extrapolation,1,4871
39,Size,Resize2Y,7,Cross Domain,1,7000
39,Size,Resize2Y,7,Within Domain,1,2849
39,Size,Resize2Y,7,Extrapolation,1,4741
39,Rotation,2DRotation180,26,Cross Domain,1,4038
39,Rotation,2DRotation180,26,Within Domain,0,9596
39,Rotation,2DRotation180,26,Extrapolation,1,3984
39,Rotation,2DRotation-45,5,Cross Domain,1,37866
39,Rotation,2DRotation-45,5,Within Domain,1,4420
39,Rotation,2DRotation-45,5,Extrapolation,1,4735
39,Rotation,2DRotation-90,19,Cross Domain,1,9083
39,Rotation,2DRotation-90,19,Within Domain,1,3972
39,Rotation,2DRotation-90,19,Extrapolation,1,2986
39,Number,Countingx2,13,Cross Domain,1,4791
39,Number,Countingx2,13,Within Domain,1,3337
39,Number,Countingx2,13,Extrapolation,1,2740
39,Number,Counting-1,19,Cross Domain,1,5031
39,Number,Counting-1,19,Within Domain,1,4763
39,Number,Counting-1,19,Extrapolation,1,7652
39,Reflection,ReflectXY,7,Cross Domain,1,3081
39,Reflection,ReflectXY,7,Within Domain,1,8930
39,Reflection,ReflectXY,7,Extrapolation,1,9042
39,Reflection,ReflectX,30,Cross Domain,1,4584
39,Reflection,ReflectX,30,Within Domain,0,8948
39,Reflection,ReflectX,30,Extrapolation,0,8577
39,Size,Resize0.5X,38,Cross Domain,1,2280
39,Size,Resize0.5X,38,Within Domain,1,950
39,Size,Resize0.5X,38,Extrapolation,1,1526
39,Reflection,ReflectY,4,Cross Domain,1,14652
39,Reflection,ReflectY,4,Within Domain,1,4621
39,Reflection,ReflectY,4,Extrapolation,1,3196
39,Color,ColourRed,48,Cross Domain,1,6488
39,Color,ColourRed,48,Within Domain,1,2338
39,Color,ColourRed,48,Extrapolation,1,8374
39,Color,ColourGreen,10,Cross Domain,1,4589
39,Color,ColourGreen,10,Within Domain,1,1294
39,Color,ColourGreen,10,Extrapolation,1,1220
39,Number,Countingd3,13,Cross Domain,1,3444
39,Number,Countingd3,13,Within Domain,1,5431
39,Number,Countingd3,13,Extrapolation,1,7217
39,Color,ColourGrey,29,Cross Domain,1,2533
39,Color,ColourGrey,29,Within Domain,1,1953
39,Color,ColourGrey,29,Extrapolation,1,2810
39,Color,ColourYellow,37,Cross Domain,1,3420
39,Color,ColourYellow,37,Within Domain,1,855
39,Color,ColourYellow,37,Extrapolation,1,1220
39,Number,Counting-2,40,Cross Domain,1,1941
39,Number,Counting-2,40,Within Domain,1,3221
39,Number,Counting-2,40,Extrapolation,1,3481
4,Number,Counting+2,23,Cross Domain,1,9178
4,Number,Counting+2,23,Within Domain,1,6462
4,Number,Counting+2,23,Extrapolation,1,6881
4,Rotation,2DRotation-45,37,Cross Domain,1,10730
4,Rotation,2DRotation-45,37,Within Domain,1,9530
4,Rotation,2DRotation-45,37,Extrapolation,1,7213
4,Reflection,ReflectY,8,Cross Domain,0,28873
4,Reflection,ReflectY,8,Extrapolation,1,6928
4,Rotation,2DRotation-135,42,Cross Domain,1,6252
4,Rotation,2DRotation-135,42,Within Domain,1,11368
4,Rotation,2DRotation-135,42,Extrapolation,1,5637
4,Size,Resize0.5XY,47,Cross Domain,1,4272
4,Size,Resize0.5XY,47,Within Domain,1,2975
4,Size,Resize0.5XY,47,Extrapolation,1,3170
4,Number,Countingd3,33,Cross Domain,1,4819
4,Number,Countingd3,33,Within Domain,1,21605
4,Number,Countingd3,33,Extrapolation,1,10416
4,Number,Counting+1,23,Cross Domain,1,4653
4,Number,Counting+1,23,Within Domain,1,4648
4,Number,Counting+1,23,Extrapolation,1,5758
4,Reflection,ReflectX,15,Cross Domain,1,5050
4,Reflection,ReflectX,15,Within Domain,1,5894
4,Reflection,ReflectX,15,Extrapolation,0,33813
4,Size,Resize2Y,40,Cross Domain,1,4677
4,Size,Resize2Y,40,Within Domain,1,5765
4,Size,Resize2Y,40,Extrapolation,1,7167
4,Color,ColourGreen,43,Cross Domain,1,3132
4,Color,ColourGreen,43,Within Domain,1,2616
4,Color,ColourGreen,43,Extrapolation,1,6078
4,Color,ColourBlue,6,Cross Domain,1,3672
4,Color,ColourBlue,6,Within Domain,0,9755
4,Color,ColourBlue,6,Extrapolation,1,4829
4,Size,Resize2X,44,Cross Domain,1,10608
4,Size,Resize2X,44,Within Domain,1,2232
4,Size,Resize2X,44,Extrapolation,1,3537
4,Color,ColourGrey,33,Cross Domain,1,5095
4,Color,ColourGrey,33,Within Domain,1,2832
4,Color,ColourGrey,33,Extrapolation,1,2607
4,Rotation,2DRotation180,18,Cross Domain,1,2719
4,Rotation,2DRotation180,18,Within Domain,1,8090
4,Rotation,2DRotation180,18,Extrapolation,1,6814
4,Color,ColourRed,22,Cross Domain,1,4196
4,Color,ColourRed,22,Within Domain,1,2239
4,Color,ColourRed,22,Extrapolation,1,2449
4,Number,Countingd2,43,Cross Domain,1,5297
4,Number,Countingd2,43,Within Domain,1,4270
4,Number,Countingd2,43,Extrapolation,1,4226
4,Color,ColourYellow,37,Cross Domain,1,3160
4,Color,ColourYellow,37,Within Domain,1,2277
4,Color,ColourYellow,37,Extrapolation,1,5066
4,Rotation,2DRotation+90,46,Cross Domain,1,3310
4,Rotation,2DRotation+90,46,Within Domain,1,3904
4,Rotation,2DRotation+90,46,Extrapolation,1,7667
4,Reflection,ReflectXY,40,Cross Domain,1,5357
4,Reflection,ReflectXY,40,Within Domain,0,23254
4,Reflection,ReflectXY,40,Extrapolation,1,25293
40,Reflection,ReflectX,43,Cross Domain,1,5056
40,Reflection,ReflectX,43,Within Domain,1,6185
40,Reflection,ReflectX,43,Extrapolation,1,7810
40,Color,ColourBlue,10,Cross Domain,1,5395
40,Color,ColourBlue,10,Within Domain,1,3818
40,Color,ColourBlue,10,Extrapolation,1,5197
40,Number,Countingx3,1,Cross Domain,1,7985
40,Number,Countingx3,1,Within Domain,1,4033
40,Number,Countingx3,1,Extrapolation,1,3887
40,Color,ColourGrey,13,Cross Domain,1,2484
40,Color,ColourGrey,13,Within Domain,1,1171
40,Color,ColourGrey,13,Extrapolation,1,2098
40,Rotation,2DRotation-45,31,Cross Domain,1,5382
40,Rotation,2DRotation-45,31,Within Domain,1,4636
40,Rotation,2DRotation-45,31,Extrapolation,1,3015
40,Size,Resize2Y,6,Cross Domain,1,2968
40,Size,Resize2Y,6,Within Domain,1,1164
40,Size,Resize2Y,6,Extrapolation,1,1998
40,Color,ColourRed,34,Cross Domain,1,3041
40,Color,ColourRed,34,Within Domain,1,1162
40,Color,ColourRed,34,Extrapolation,1,1393
40,Color,ColourGreen,20,Cross Domain,1,1504
40,Color,ColourGreen,20,Within Domain,1,1141
40,Color,ColourGreen,20,Extrapolation,1,6032
40,Reflection,ReflectXY,14,Cross Domain,1,2454
40,Reflection,ReflectXY,14,Within Domain,1,6842
40,Reflection,ReflectXY,14,Extrapolation,1,8760
40,Number,Counting-2,5,Cross Domain,1,1621
40,Number,Counting-2,5,Within Domain,1,1273
40,Number,Counting-2,5,Extrapolation,1,2889
40,Rotation,2DRotation180,9,Cross Domain,1,1869
40,Rotation,2DRotation180,9,Within Domain,1,7058
40,Rotation,2DRotation180,9,Extrapolation,1,3045
40,Rotation,2DRotation-90,37,Cross Domain,1,3110
40,Rotation,2DRotation-90,37,Within Domain,1,2858
40,Rotation,2DRotation-90,37,Extrapolation,1,2418
40,Rotation,2DRotation+135,14,Cross Domain,1,4367
40,Rotation,2DRotation+135,14,Within Domain,1,24685
40,Rotation,2DRotation+135,14,Extrapolation,1,3114
40,Number,Countingd2,20,Cross Domain,1,3330
40,Number,Countingd2,20,Within Domain,1,3526
40,Number,Countingd2,20,Extrapolation,1,1453
40,Reflection,ReflectY,40,Cross Domain,1,2161
40,Reflection,ReflectY,40,Within Domain,1,2084
40,Reflection,ReflectY,40,Extrapolation,0,10195
40,Size,Resize2XY,35,Cross Domain,1,2139
40,Size,Resize2XY,35,Within Domain,1,1305
40,Size,Resize2XY,35,Extrapolation,1,1917
40,Number,Counting+1,36,Cross Domain,1,1313
40,Number,Counting+1,36,Within Domain,0,764
40,Number,Counting+1,36,Extrapolation,1,2223
40,Color,ColourYellow,38,Cross Domain,1,1315
40,Color,ColourYellow,38,Within Domain,1,885
40,Color,ColourYellow,38,Extrapolation,1,860
40,Size,Resize2X,40,Cross Domain,1,2715
40,Size,Resize2X,40,Within Domain,1,970
40,Size,Resize2X,40,Extrapolation,1,1767
41,Color,ColourGreen,40,Cross Domain,1,2082
41,Color,ColourGreen,40,Within Domain,1,1422
41,Color,ColourGreen,40,Extrapolation,1,1789
41,Reflection,ReflectY,6,Cross Domain,1,1881
41,Reflection,ReflectY,6,Within Domain,1,1529
41,Reflection,ReflectY,6,Extrapolation,1,2705
41,Rotation,2DRotation180,36,Cross Domain,1,2721
41,Rotation,2DRotation180,36,Within Domain,0,3081
41,Rotation,2DRotation180,36,Extrapolation,0,4757
41,Number,Counting-1,45,Cross Domain,1,2753
41,Number,Counting-1,45,Within Domain,1,3335
41,Number,Counting-1,45,Extrapolation,0,2786
41,Color,ColourBlue,26,Cross Domain,1,2020
41,Color,ColourBlue,26,Within Domain,0,2677
41,Color,ColourBlue,26,Extrapolation,1,1464
41,Color,ColourYellow,34,Cross Domain,1,2822
41,Color,ColourYellow,34,Within Domain,0,1444
41,Color,ColourYellow,34,Extrapolation,1,2011
41,Rotation,2DRotation+90,21,Cross Domain,1,1364
41,Rotation,2DRotation+90,21,Within Domain,1,1113
41,Rotation,2DRotation+90,21,Extrapolation,1,3787
41,Size,Resize2XY,25,Cross Domain,1,1635
41,Size,Resize2XY,25,Within Domain,1,1824
41,Size,Resize2XY,25,Extrapolation,1,1308
41,Reflection,ReflectX,5,Cross Domain,1,2418
41,Reflection,ReflectX,5,Within Domain,0,2052
41,Reflection,ReflectX,5,Extrapolation,0,3871
41,Rotation,2DRotation+135,25,Cross Domain,1,1960
41,Rotation,2DRotation+135,25,Within Domain,1,6511
41,Rotation,2DRotation+135,25,Extrapolation,0,2915
41,Rotation,2DRotation+45,20,Cross Domain,1,7392
41,Rotation,2DRotation+45,20,Within Domain,1,1545
41,Rotation,2DRotation+45,20,Extrapolation,1,4190
41,Number,Countingd2,5,Cross Domain,1,2313
41,Number,Countingd2,5,Within Domain,1,4085
41,Number,Countingd2,5,Extrapolation,0,7622
41,Color,ColourGrey,24,Cross Domain,1,1908
41,Color,ColourGrey,24,Within Domain,1,1161
41,Color,ColourGrey,24,Extrapolation,1,1643
41,Reflection,ReflectXY,5,Cross Domain,1,1653
41,Reflection,ReflectXY,5,Within Domain,1,1515
41,Reflection,ReflectXY,5,Extrapolation,0,1675
41,Number,Counting-2,7,Cross Domain,1,1747
41,Number,Counting-2,7,Within Domain,1,2997
41,Number,Counting-2,7,Extrapolation,1,4289
41,Size,Resize2X,15,Cross Domain,1,1717
41,Size,Resize2X,15,Within Domain,1,1226
41,Size,Resize2X,15,Extrapolation,1,2414
41,Number,Countingd3,16,Cross Domain,1,2467
41,Number,Countingd3,16,Within Domain,1,2989
41,Number,Countingd3,16,Extrapolation,1,5204
41,Size,Resize0.5Y,19,Cross Domain,1,1567
41,Size,Resize0.5Y,19,Within Domain,0,2859
41,Size,Resize0.5Y,19,Extrapolation,1,1981
41,Color,ColourRed,43,Cross Domain,1,2001
41,Color,ColourRed,43,Within Domain,0,2158
41,Color,ColourRed,43,Extrapolation,1,1590
42,Rotation,2DRotation-135,10,Cross Domain,1,8799
42,Rotation,2DRotation-135,10,Within Domain,1,7894
42,Rotation,2DRotation-135,10,Extrapolation,1,12406
42,Size,Resize0.5X,3,Cross Domain,1,4687
42,Size,Resize0.5X,3,Within Domain,1,1727
42,Size,Resize0.5X,3,Extrapolation,0,4751
42,Rotation,2DRotation180,29,Cross Domain,1,4630
42,Rotation,2DRotation180,29,Within Domain,1,4031
42,Rotation,2DRotation180,29,Extrapolation,1,9503
42,Number,Countingx2,20,Cross Domain,1,6271
42,Number,Countingx2,20,Within Domain,1,1647
42,Number,Countingx2,20,Extrapolation,1,3863
42,Size,Resize2XY,24,Cross Domain,1,3559
42,Size,Resize2XY,24,Within Domain,1,1591
42,Size,Resize2XY,24,Extrapolation,1,3319
42,Color,ColourBlue,32,Cross Domain,1,1791
42,Color,ColourBlue,32,Within Domain,1,1295
42,Color,ColourBlue,32,Extrapolation,1,3471
42,Color,ColourGrey,20,Cross Domain,1,6711
42,Color,ColourGrey,20,Within Domain,1,1535
42,Color,ColourGrey,20,Extrapolation,1,2735
42,Size,Resize0.5Y,25,Cross Domain,1,2350
42,Size,Resize0.5Y,25,Within Domain,1,5239
42,Size,Resize0.5Y,25,Extrapolation,1,2551
42,Color,ColourYellow,10,Cross Domain,1,1703
42,Color,ColourYellow,10,Within Domain,1,1647
42,Color,ColourYellow,10,Extrapolation,1,1511
42,Reflection,ReflectY,5,Cross Domain,1,4822
42,Reflection,ReflectY,5,Within Domain,1,3447
42,Reflection,ReflectY,5,Extrapolation,1,2518
42,Color,ColourRed,17,Cross Domain,1,2038
42,Color,ColourRed,17,Within Domain,1,1063
42,Color,ColourRed,17,Extrapolation,1,1071
42,Reflection,ReflectXY,22,Cross Domain,1,2150
42,Reflection,ReflectXY,22,Within Domain,0,4599
42,Reflection,ReflectXY,22,Extrapolation,0,1783
42,Rotation,2DRotation+90,46,Cross Domain,1,1814
42,Rotation,2DRotation+90,46,Within Domain,1,3447
42,Rotation,2DRotation+90,46,Extrapolation,1,4902
42,Number,Counting-2,42,Cross Domain,1,2159
42,Number,Counting-2,42,Within Domain,0,1902
42,Number,Counting-2,42,Extrapolation,1,5814
42,Number,Counting-1,28,Cross Domain,1,6414
42,Number,Counting-1,28,Within Domain,1,1710
42,Number,Counting-1,28,Extrapolation,1,6862
42,Rotation,2DRotation-45,5,Cross Domain,1,1798
42,Rotation,2DRotation-45,5,Within Domain,1,3766
42,Rotation,2DRotation-45,5,Extrapolation,1,3750
42,Number,Countingd3,35,Cross Domain,1,2190
42,Number,Countingd3,35,Within Domain,1,3182
42,Number,Countingd3,35,Extrapolation,1,4526
42,Reflection,ReflectX,39,Cross Domain,1,1790
42,Reflection,ReflectX,39,Within Domain,1,3350
42,Reflection,ReflectX,39,Extrapolation,0,5278
42,Color,ColourGreen,8,Cross Domain,1,1446
42,Color,ColourGreen,8,Within Domain,1,1038
42,Color,ColourGreen,8,Extrapolation,1,1030
43,Color,ColourBlue,33,Cross Domain,1,2691
43,Color,ColourBlue,33,Within Domain,1,2437
43,Color,ColourBlue,33,Extrapolation,1,3818
43,Color,ColourGreen,25,Cross Domain,1,1932
43,Color,ColourGreen,25,Within Domain,1,1162
43,Color,ColourGreen,25,Extrapolation,1,1710
43,Reflection,ReflectXY,27,Cross Domain,1,2571
43,Reflection,ReflectXY,27,Within Domain,1,4791
43,Reflection,ReflectXY,27,Extrapolation,1,33254
43,Size,Resize0.5X,2,Cross Domain,1,1960
43,Size,Resize0.5X,2,Within Domain,1,2132
43,Size,Resize0.5X,2,Extrapolation,1,3142
43,Reflection,ReflectX,49,Cross Domain,1,2414
43,Reflection,ReflectX,49,Within Domain,1,1719
43,Reflection,ReflectX,49,Extrapolation,1,12174
43,Rotation,2DRotation180,28,Cross Domain,1,2519
43,Rotation,2DRotation180,28,Within Domain,0,1670
43,Rotation,2DRotation180,28,Extrapolation,1,5325
43,Size,Resize0.5XY,4,Cross Domain,1,1286
43,Size,Resize0.5XY,4,Within Domain,1,1087
43,Size,Resize0.5XY,4,Extrapolation,1,1575
43,Number,Countingd2,27,Cross Domain,1,1750
43,Number,Countingd2,27,Within Domain,0,3159
43,Number,Countingd2,27,Extrapolation,1,3591
43,Number,Counting-2,4,Cross Domain,1,1860
43,Number,Counting-2,4,Within Domain,1,1416
43,Number,Counting-2,4,Extrapolation,1,3306
43,Size,Resize2Y,41,Cross Domain,1,1469
43,Size,Resize2Y,41,Within Domain,1,4192
43,Size,Resize2Y,41,Extrapolation,1,2169
43,Number,Countingx3,7,Cross Domain,1,2205
43,Number,Countingx3,7,Within Domain,1,2102
43,Number,Countingx3,7,Extrapolation,1,1679
43,Color,ColourYellow,30,Cross Domain,1,1352
43,Color,ColourYellow,30,Within Domain,1,916
43,Color,ColourYellow,30,Extrapolation,1,1037
43,Rotation,2DRotation-90,16,Cross Domain,1,2293
43,Rotation,2DRotation-90,16,Within Domain,1,4079
43,Rotation,2DRotation-90,16,Extrapolation,1,6727
43,Number,Counting-1,26,Cross Domain,1,1582
43,Number,Counting-1,26,Within Domain,1,2202
43,Number,Counting-1,26,Extrapolation,1,2030
43,Reflection,ReflectY,15,Cross Domain,1,2214
43,Reflection,ReflectY,15,Within Domain,1,1149
43,Reflection,ReflectY,15,Extrapolation,1,3302
43,Rotation,2DRotation-45,49,Cross Domain,1,1877
43,Rotation,2DRotation-45,49,Within Domain,1,8326
43,Rotation,2DRotation-45,49,Extrapolation,1,8063
43,Color,ColourGrey,48,Cross Domain,1,1781
43,Color,ColourGrey,48,Within Domain,1,1069
43,Color,ColourGrey,48,Extrapolation,1,870
43,Color,ColourRed,9,Cross Domain,1,1757
43,Color,ColourRed,9,Within Domain,1,870
43,Color,ColourRed,9,Extrapolation,1,989
43,Rotation,2DRotation-135,38,Cross Domain,1,1851
43,Rotation,2DRotation-135,38,Within Domain,1,9205
43,Rotation,2DRotation-135,38,Extrapolation,1,27897
44,Color,ColourBlue,4,Cross Domain,1,4850
44,Color,ColourBlue,4,Within Domain,1,8651
44,Color,ColourBlue,4,Extrapolation,1,5055
44,Color,ColourGreen,39,Cross Domain,1,1801
44,Color,ColourGreen,39,Within Domain,1,2311
44,Color,ColourGreen,39,Extrapolation,1,1649
44,Reflection,ReflectY,3,Cross Domain,1,3275
44,Reflection,ReflectY,3,Within Domain,1,3204
44,Reflection,ReflectY,3,Extrapolation,1,2931
44,Size,Resize2X,49,Cross Domain,1,3633
44,Size,Resize2X,49,Within Domain,1,2010
44,Size,Resize2X,49,Extrapolation,1,3361
44,Number,Counting-2,12,Cross Domain,1,3795
44,Number,Counting-2,12,Within Domain,1,3766
44,Number,Counting-2,12,Extrapolation,1,3014
44,Color,ColourGrey,23,Cross Domain,1,2904
44,Color,ColourGrey,23,Within Domain,1,1168
44,Color,ColourGrey,23,Extrapolation,1,1151
44,Reflection,ReflectXY,34,Cross Domain,1,3896
44,Reflection,ReflectXY,34,Within Domain,1,1208
44,Reflection,ReflectXY,34,Extrapolation,0,3947
44,Color,ColourRed,48,Cross Domain,1,2326
44,Color,ColourRed,48,Within Domain,1,1103
44,Color,ColourRed,48,Extrapolation,1,1415
44,Rotation,2DRotation+90,16,Cross Domain,1,2248
44,Rotation,2DRotation+90,16,Within Domain,1,3859
44,Rotation,2DRotation+90,16,Extrapolation,1,4173
44,Number,Counting-1,48,Cross Domain,1,1983
44,Number,Counting-1,48,Within Domain,1,2295
44,Number,Counting-1,48,Extrapolation,1,2602
44,Reflection,ReflectX,37,Cross Domain,1,1638
44,Reflection,ReflectX,37,Within Domain,1,1743
44,Reflection,ReflectX,37,Extrapolation,1,2273
44,Rotation,2DRotation+135,33,Cross Domain,1,2496
44,Rotation,2DRotation+135,33,Within Domain,1,10025
44,Rotation,2DRotation+135,33,Extrapolation,1,4752
44,Number,Countingd3,33,Cross Domain,1,3032
44,Number,Countingd3,33,Within Domain,1,5959
44,Number,Countingd3,33,Extrapolation,1,2241
44,Rotation,2DRotation180,45,Cross Domain,1,2080
44,Rotation,2DRotation180,45,Within Domain,1,2635
44,Rotation,2DRotation180,45,Extrapolation,1,3793
44,Size,Resize0.5Y,46,Cross Domain,1,2397
44,Size,Resize0.5Y,46,Within Domain,1,1341
44,Size,Resize0.5Y,46,Extrapolation,1,2474
44,Rotation,2DRotation+45,21,Cross Domain,1,3561
44,Rotation,2DRotation+45,21,Within Domain,1,2424
44,Rotation,2DRotation+45,21,Extrapolation,1,2191
44,Number,Countingx2,40,Cross Domain,1,2287
44,Number,Countingx2,40,Within Domain,1,2433
44,Number,Countingx2,40,Extrapolation,1,2261
44,Size,Resize2XY,13,Cross Domain,1,2687
44,Size,Resize2XY,13,Within Domain,1,1742
44,Size,Resize2XY,13,Extrapolation,1,1198
44,Color,ColourYellow,43,Cross Domain,1,2414
44,Color,ColourYellow,43,Within Domain,1,1142
44,Color,ColourYellow,43,Extrapolation,1,1308
5,Number,Countingd3,44,Cross Domain,1,8321
5,Number,Countingd3,44,Within Domain,1,11588
5,Number,Countingd3,44,Extrapolation,1,8797
5,Number,Counting+2,34,Cross Domain,1,4339
5,Number,Counting+2,34,Within Domain,1,3121
5,Number,Counting+2,34,Extrapolation,1,14868
5,Rotation,2DRotation+135,2,Cross Domain,1,5259
5,Rotation,2DRotation+135,2,Within Domain,1,5360
5,Rotation,2DRotation+135,2,Extrapolation,0,5289
5,Reflection,ReflectXY,40,Cross Domain,1,9090
5,Reflection,ReflectXY,40,Within Domain,1,11622
5,Reflection,ReflectXY,40,Extrapolation,1,7582
5,Reflection,ReflectX,47,Cross Domain,1,4018
5,Reflection,ReflectX,47,Within Domain,1,2785
5,Reflection,ReflectX,47,Extrapolation,1,1775
5,Rotation,2DRotation+90,31,Cross Domain,1,2568
5,Rotation,2DRotation+90,31,Within Domain,1,2691
5,Rotation,2DRotation+90,31,Extrapolation,1,4041
5,Size,Resize0.5Y,19,Cross Domain,1,2235
5,Size,Resize0.5Y,19,Within Domain,1,1259
5,Size,Resize0.5Y,19,Extrapolation,1,2405
5,Color,ColourRed,2,Cross Domain,1,1595
5,Color,ColourRed,2,Within Domain,1,1419
5,Color,ColourRed,2,Extrapolation,1,4314
5,Size,Resize2XY,36,Cross Domain,1,6098
5,Size,Resize2XY,36,Within Domain,1,2274
5,Size,Resize2XY,36,Extrapolation,1,1832
5,Color,ColourGrey,11,Cross Domain,1,3119
5,Color,ColourGrey,11,Within Domain,1,4041
5,Color,ColourGrey,11,Extrapolation,1,2469
5,Size,Resize0.5X,46,Cross Domain,1,6692
5,Size,Resize0.5X,46,Within Domain,1,1441
5,Size,Resize0.5X,46,Extrapolation,1,2378
5,Color,ColourYellow,37,Cross Domain,1,3249
5,Color,ColourYellow,37,Within Domain,1,2222
5,Color,ColourYellow,37,Extrapolation,1,1169
5,Color,ColourBlue,30,Cross Domain,1,5365
5,Color,ColourBlue,30,Within Domain,1,2490
5,Color,ColourBlue,30,Extrapolation,1,1664
5,Reflection,ReflectY,40,Cross Domain,1,2675
5,Reflection,ReflectY,40,Within Domain,1,3017
5,Reflection,ReflectY,40,Extrapolation,1,2621
5,Rotation,2DRotation-45,9,Cross Domain,1,2457
5,Rotation,2DRotation-45,9,Within Domain,1,4080
5,Rotation,2DRotation-45,9,Extrapolation,1,14608
5,Number,Countingx2,15,Cross Domain,1,2742
5,Number,Countingx2,15,Within Domain,1,1802
5,Number,Countingx2,15,Extrapolation,1,4295
5,Color,ColourGreen,3,Cross Domain,1,1624
5,Color,ColourGreen,3,Within Domain,1,1350
5,Color,ColourGreen,3,Extrapolation,1,1237
5,Number,Counting+1,40,Cross Domain,1,2532
5,Number,Counting+1,40,Within Domain,1,2796
5,Number,Counting+1,40,Extrapolation,1,1963
5,Rotation,2DRotation180,13,Cross Domain,1,1991
5,Rotation,2DRotation180,13,Within Domain,1,4032
5,Rotation,2DRotation180,13,Extrapolation,1,2509
6,Reflection,ReflectX,28,Cross Domain,1,7331
6,Reflection,ReflectX,28,Within Domain,1,4857
6,Reflection,ReflectX,28,Extrapolation,1,4538
6,Number,Counting+1,14,Cross Domain,1,3835
6,Number,Counting+1,14,Within Domain,1,3335
6,Number,Counting+1,14,Extrapolation,1,4938
6,Number,Counting+2,9,Cross Domain,1,6475
6,Number,Counting+2,9,Within Domain,1,4511
6,Number,Counting+2,9,Extrapolation,1,4046
6,Number,Countingx2,14,Cross Domain,1,4959
6,Number,Countingx2,14,Within Domain,1,4990
6,Number,Countingx2,14,Extrapolation,1,2485
6,Rotation,2DRotation+45,31,Cross Domain,1,5855
6,Rotation,2DRotation+45,31,Within Domain,1,5842
6,Rotation,2DRotation+45,31,Extrapolation,1,9192
6,Reflection,ReflectY,30,Cross Domain,1,6470
6,Reflection,ReflectY,30,Within Domain,1,4619
6,Reflection,ReflectY,30,Extrapolation,1,3681
6,Color,ColourGrey,28,Cross Domain,1,2168
6,Color,ColourGrey,28,Within Domain,1,1959
6,Color,ColourGrey,28,Extrapolation,1,2173
6,Size,Resize0.5X,2,Cross Domain,1,4732
6,Size,Resize0.5X,2,Within Domain,1,2872
6,Size,Resize0.5X,2,Extrapolation,1,3744
6,Color,ColourBlue,10,Cross Domain,1,2557
6,Color,ColourBlue,10,Within Domain,1,1775
6,Color,ColourBlue,10,Extrapolation,1,1940
6,Rotation,2DRotation-90,5,Cross Domain,1,3355
6,Rotation,2DRotation-90,5,Within Domain,1,6228
6,Rotation,2DRotation-90,5,Extrapolation,1,2787
6,Size,Resize0.5Y,46,Cross Domain,1,2467
6,Size,Resize0.5Y,46,Within Domain,1,1669
6,Size,Resize0.5Y,46,Extrapolation,1,2098
6,Reflection,ReflectXY,18,Cross Domain,1,4868
6,Reflection,ReflectXY,18,Within Domain,1,5072
6,Reflection,ReflectXY,18,Extrapolation,1,2025
6,Color,ColourYellow,11,Cross Domain,1,5098
6,Color,ColourYellow,11,Within Domain,1,2930
6,Color,ColourYellow,11,Extrapolation,1,1738
6,Color,ColourRed,19,Cross Domain,1,2606
6,Color,ColourRed,19,Within Domain,1,1686
6,Color,ColourRed,19,Extrapolation,1,1759
6,Number,Countingx3,46,Cross Domain,1,11129
6,Number,Countingx3,46,Within Domain,1,5323
6,Number,Countingx3,46,Extrapolation,1,6885
6,Color,ColourGreen,26,Cross Domain,1,2627
6,Color,ColourGreen,26,Within Domain,1,1361
6,Color,ColourGreen,26,Extrapolation,1,1546
6,Rotation,2DRotation180,19,Cross Domain,1,3439
6,Rotation,2DRotation180,19,Within Domain,1,1504
6,Rotation,2DRotation180,19,Extrapolation,1,9872
6,Rotation,2DRotation+135,7,Cross Domain,1,4096
6,Rotation,2DRotation+135,7,Within Domain,0,12882
6,Rotation,2DRotation+135,7,Extrapolation,0,4429
6,Size,Resize0.5XY,48,Cross Domain,1,4537
6,Size,Resize0.5XY,48,Within Domain,1,1464
6,Size,Resize0.5XY,48,Extrapolation,1,2061
7,Rotation,2DRotation180,44,Cross Domain,1,5654
7,Rotation,2DRotation180,44,Within Domain,0,13313
7,Rotation,2DRotation180,44,Extrapolation,1,18562
7,Number,Countingx3,40,Cross Domain,1,7122
7,Number,Countingx3,40,Within Domain,1,8663
7,Number,Countingx3,40,Extrapolation,1,8910
7,Color,ColourRed,44,Cross Domain,1,2932
